,name,id,birthday,연도,팀,나이,출장,완투,완봉,선발,승,패,세,홀드,이닝,실점,자책,타자,안타,2타,3타,홈런,볼넷,고4,사구,삼진,보크,폭투,ERA,FIP,WHIP,ERA+,FIP+,WAR,WPA
991,손동욱,63619,1989-08-06,2013,KIA,24,13,0,0,0,0,0,0,0,11.2,16,16,61,15,,,2,10,0,2,10,1,1,12.34,6.95,2.14,34.8,61.8,-0.26,
992,손동욱,63619,1989-08-06,2017,넥센,28,1,0,0,0,0,0,0,0,1.0,0,0,4,0,0.0,0.0,0,1,0,0,1,0,0,0.0,4.74,1.0,,106.4,0.04,0.0
993,고영창,63628,1989-02-24,2018,KIA,29,2,0,0,0,0,0,0,0,0.0,6,6,6,4,2.0,0.0,0,1,0,1,0,0,0,,,,,,0.0,-0.24
994,고영창,63628,1989-02-24,2019,KIA,30,55,0,0,0,1,3,1,10,54.0,22,21,243,63,8.0,3.0,2,14,2,8,22,0,2,3.5,4.18,1.43,119.8,100.2,1.19,-0.93
995,고영창,63628,1989-02-24,2020,KIA,31,48,0,0,0,1,1,1,2,58.0,46,44,275,88,19.0,0.0,3,17,2,5,23,2,6,6.83,4.47,1.81,70.3,106.9,0.12,-0.63
996,고영창,63628,1989-02-24,2021,KIA,32,24,0,0,0,0,2,0,6,23.1,19,15,108,30,6.0,0.0,0,10,0,2,6,0,0,5.79,4.36,1.71,76.9,102.5,-0.29,-0.44
997,고영창,63628,1989-02-24,2022,KIA,33,27,0,0,0,0,1,0,0,24.0,5,5,104,24,3.0,0.0,2,10,0,3,9,0,0,1.88,5.3,1.42,217.4,77.3,0.8,-0.47
998,박준표,63638,1992-06-26,2013,KIA,21,11,0,0,0,1,1,0,2,9.2,4,4,37,7,,,2,3,0,0,6,0,0,3.72,5.73,1.03,115.2,74.9,0.13,
999,박준표,63638,1992-06-26,2014,KIA,22,13,0,0,0,0,1,0,0,22.2,22,20,108,28,5.0,0.0,3,11,0,4,6,0,2,7.94,7.03,1.72,65.7,75.0,0.04,-0.36
1000,박준표,63638,1992-06-26,2015,KIA,23,37,0,0,2,2,2,0,3,46.0,32,32,201,54,17.0,2.0,4,11,1,5,33,0,2,6.26,4.29,1.41,78.8,115.5,0.21,-0.74
1001,박준표,63638,1992-06-26,2016,KIA,24,46,0,0,2,4,0,0,5,51.2,39,36,238,60,11.0,1.0,4,22,3,8,33,0,2,6.27,5.09,1.59,82.6,102.6,0.15,-0.2
1002,박준표,63638,1992-06-26,2018,KIA,26,1,0,0,0,0,0,0,0,2.0,0,0,8,0,0.0,0.0,0,2,0,0,2,0,0,0.0,4.83,1.0,,106.8,0.14,0.1
1003,박준표,63638,1992-06-26,2019,KIA,27,49,0,0,0,5,2,0,15,56.0,15,13,210,42,5.0,1.0,4,6,1,4,30,0,1,2.09,3.74,0.86,200.7,111.8,2.14,1.94
1004,박준표,63638,1992-06-26,2020,KIA,28,50,0,0,0,7,1,6,11,51.2,16,9,205,41,3.0,0.0,3,8,2,0,44,0,2,1.57,2.96,0.95,306.2,162.2,2.66,1.35
1005,박준표,63638,1992-06-26,2021,KIA,29,32,0,0,0,2,4,0,4,32.0,24,21,158,42,9.0,1.0,3,17,0,9,18,0,0,5.91,5.86,1.84,75.3,75.9,-0.23,-1.48
1006,박준표,63638,1992-06-26,2022,KIA,30,34,0,0,0,1,0,0,8,23.1,15,14,112,27,4.0,0.0,4,10,3,8,11,0,0,5.4,6.55,1.59,75.5,62.2,-0.05,-0.01
1007,박준표,63638,1992-06-26,2023,KIA,31,33,0,0,0,1,0,0,3,28.0,16,14,118,28,3.0,1.0,3,9,1,0,13,0,1,4.5,4.76,1.32,91.8,86.0,0.18,-0.2
1008,조지훈,63730,1994-04-06,2013,한화,19,21,0,0,3,0,3,0,0,35.1,24,24,154,30,,,7,15,0,3,30,1,8,6.11,5.75,1.27,71.0,75.4,0.15,
1009,조지훈,63730,1994-04-06,2014,한화,20,2,0,0,0,0,0,0,0,0.2,2,2,6,2,0.0,0.0,1,1,0,1,0,0,0,27.0,32.36,4.5,20.1,16.3,-0.07,-0.02
1010,이브랜드,63737,1983-10-29,2013,한화,30,32,2,0,30,6,14,0,0,172.1,110,106,758,190,,,7,65,0,10,129,0,11,5.54,3.69,1.48,78.4,117.8,2.53,
1011,이충호,63749,1994-09-20,2017,한화,23,21,0,0,0,1,1,0,1,11.1,18,17,67,21,3.0,0.0,3,12,0,3,8,0,2,13.5,9.74,2.91,37.2,52.1,-0.59,-0.15
1012,이충호,63749,1994-09-20,2019,한화,25,1,0,0,0,0,0,0,0,1.0,5,5,10,6,3.0,0.0,1,1,0,0,0,0,1,45.0,19.4,7.0,9.2,21.3,-0.16,0.0
1013,이충호,63749,1994-09-20,2021,한화,27,17,0,0,0,1,0,0,0,16.1,17,14,85,20,2.0,2.0,1,13,0,3,11,0,0,7.71,5.72,2.02,56.8,78.0,-0.43,-0.38
1014,이충호,63749,1994-09-20,2022,한화,28,5,0,0,0,1,0,0,0,4.2,5,5,27,7,1.0,0.0,1,5,0,1,4,0,1,9.64,8.27,2.57,42.0,49.3,-0.17,-0.16
1015,이충호,63749,1994-09-20,2023,한화,29,11,0,0,0,0,0,0,0,8.2,9,9,41,12,0.0,0.0,2,5,0,1,7,0,0,9.35,6.9,1.96,44.4,60.2,-0.18,-0.24
1016,김종수,63765,1994-06-03,2018,한화,24,3,0,0,0,0,0,0,0,5.0,1,1,18,3,0.0,0.0,1,0,0,0,1,0,0,1.8,6.03,0.6,294.4,88.3,0.17,-0.02
1017,김종수,63765,1994-06-03,2019,한화,25,35,0,0,0,2,0,0,0,31.0,21,20,148,30,4.0,0.0,4,33,0,1,28,0,2,5.81,6.56,2.03,71.3,63.7,-0.08,-0.17
1018,김종수,63765,1994-06-03,2020,한화,26,54,0,0,0,1,1,1,7,50.0,34,33,228,54,11.0,3.0,6,26,1,3,43,0,4,5.94,5.08,1.6,79.6,94.4,0.32,0.02
1019,김종수,63765,1994-06-03,2021,한화,27,49,0,0,0,1,1,0,6,46.2,29,25,208,34,10.0,0.0,7,32,0,3,38,0,2,4.82,5.9,1.41,90.8,75.5,0.11,-0.2
1020,김종수,63765,1994-06-03,2022,한화,28,52,0,0,0,3,4,1,6,45.0,30,22,197,39,15.0,1.0,5,21,1,2,45,1,1,4.4,4.25,1.33,92.0,95.9,-0.1,-1.98
1021,송창현,63791,1989-08-17,2013,한화,24,30,0,0,14,2,8,0,0,82.2,40,34,348,58,,,9,47,0,5,46,2,4,3.7,5.54,1.27,117.2,78.4,0.97,
1022,송창현,63791,1989-08-17,2014,한화,25,20,0,0,17,1,9,0,0,79.1,69,59,390,104,24.0,4.0,11,60,2,3,30,0,4,6.69,7.21,2.07,81.0,73.1,-0.06,-2.39
1023,송창현,63791,1989-08-17,2016,한화,27,11,0,0,0,0,0,0,0,10.2,6,6,46,9,2.0,0.0,0,6,0,0,11,0,1,5.06,3.42,1.41,103.7,152.2,0.19,-0.14
1024,송창현,63791,1989-08-17,2019,한화,30,3,0,0,2,0,1,0,0,12.2,9,9,57,15,1.0,0.0,4,4,0,0,5,0,0,6.39,7.67,1.5,64.8,54.0,0.03,-0.26
1025,세든,63810,1983-10-13,2013,SK,30,30,1,0,30,14,6,0,0,187.1,65,62,780,169,,,14,73,0,11,160,1,16,2.98,3.96,1.29,145.7,109.7,5.28,
1026,세든,63810,1983-10-13,2015,SK,32,14,1,1,14,7,5,0,0,74.0,42,41,319,77,15.0,0.0,12,28,0,5,67,0,7,4.99,5.25,1.42,96.9,92.6,1.22,-0.03
1027,세든,63810,1983-10-13,2016,SK,33,12,0,0,12,5,5,0,0,62.0,52,37,283,76,10.0,0.0,8,17,0,1,43,0,8,5.37,4.95,1.5,97.2,106.0,-0.24,-1.64
1028,레이예스,63857,1984-11-20,2013,SK,29,30,2,1,29,8,13,0,0,173.0,99,93,751,157,,,15,91,0,7,135,0,11,4.84,4.62,1.43,89.7,94.0,2.16,
1029,레이예스,63857,1984-11-20,2014,SK,30,13,0,0,13,2,7,0,0,78.1,64,57,369,103,24.0,3.0,10,38,1,3,41,0,4,6.55,6.0,1.8,77.9,87.5,0.39,-2.54
1030,김사윤,63894,1994-06-08,2017,SK,23,2,0,0,0,0,0,0,0,3.0,3,3,15,2,1.0,0.0,0,4,0,0,3,0,0,9.0,5.74,2.0,55.9,86.7,-0.01,-0.0
1031,김사윤,63894,1994-06-08,2020,SK,26,57,0,0,0,1,1,1,10,47.1,30,27,226,37,8.0,1.0,5,45,1,8,42,0,6,5.13,6.45,1.73,94.0,75.4,0.36,-0.14
1032,김사윤,63894,1994-06-08,2021,SSG,27,6,0,0,6,0,1,0,0,17.1,20,19,92,20,1.0,0.0,5,20,0,4,21,0,1,9.87,8.81,2.31,45.5,51.9,-0.72,-1.33
1033,김사윤,63894,1994-06-08,2022,KIA,28,31,0,0,0,3,0,0,2,27.0,21,21,128,23,5.0,2.0,2,24,0,4,23,0,3,7.0,5.71,1.74,58.2,71.8,-0.23,-0.25
1034,손정욱,63914,1990-12-24,2013,NC,23,32,0,0,0,0,1,0,1,20.1,5,4,83,15,,,2,9,0,2,10,1,0,1.77,5.27,1.18,242.7,81.6,0.46,
1035,손정욱,63914,1990-12-24,2014,NC,24,67,0,0,0,2,1,1,16,44.0,24,23,194,40,10.0,1.0,3,25,0,1,38,0,3,4.7,4.79,1.48,110.6,110.0,1.01,-0.43
1036,손정욱,63914,1990-12-24,2015,NC,25,20,0,0,1,1,0,0,0,23.1,17,17,112,37,8.0,0.0,3,9,0,0,17,0,0,6.56,4.99,1.97,73.1,97.9,-0.05,-0.43
1037,손정욱,63914,1990-12-24,2020,NC,30,16,0,0,0,0,0,0,0,12.0,8,7,58,16,2.0,0.0,1,5,0,1,5,0,0,5.25,5.31,1.75,93.1,90.9,0.07,0.14
1038,손정욱,63914,1990-12-24,2021,NC,31,15,0,0,0,1,0,0,0,12.1,9,9,61,17,2.0,3.0,1,7,0,0,8,0,1,6.57,4.79,1.95,69.1,94.2,-0.02,-0.45
1039,이성민,63935,1990-03-30,2013,NC,23,40,0,0,3,3,4,0,4,57.2,35,33,266,65,,,8,27,0,7,33,1,0,5.15,5.78,1.6,83.4,74.4,0.29,
1040,이성민,63935,1990-03-30,2014,NC,24,9,0,0,5,1,2,0,0,28.0,22,18,134,37,5.0,2.0,0,16,0,1,14,0,3,5.79,4.68,1.89,89.9,112.3,0.43,-0.53
1041,이성민,63935,1990-03-30,2015,"KT,롯데",25,61,0,0,0,5,7,4,7,72.2,44,37,343,92,18.0,2.0,11,33,4,4,58,0,5,4.58,5.35,1.72,109.9,92.3,0.65,-2.51
1042,이성민,63935,1990-03-30,2015,롯데,25,50,0,0,0,5,5,4,7,60.0,32,26,277,71,17.0,1.0,7,26,3,4,49,0,5,3.9,4.85,1.62,129.2,101.6,0.96,-2.32
1043,이성민,63935,1990-03-30,2015,KT,25,11,0,0,0,0,2,0,0,12.2,12,11,66,21,1.0,1.0,4,7,1,0,9,0,0,7.82,7.72,2.21,64.3,62.6,-0.19,-0.19
1044,이성민,63935,1990-03-30,2016,롯데,26,36,0,0,6,6,5,0,1,68.2,59,54,327,89,6.0,3.0,11,42,5,4,47,0,1,7.08,6.3,1.91,73.8,83.2,-0.42,-1.59
1045,찰리,63939,1985-10-25,2013,NC,28,29,0,0,29,11,7,0,0,189.0,60,52,790,175,,,6,60,0,14,116,0,6,2.48,3.71,1.24,173.5,115.9,5.88,
1046,찰리,63939,1985-10-25,2014,NC,29,28,1,1,28,12,8,0,0,165.1,90,70,718,184,31.0,0.0,13,55,0,9,92,2,5,3.81,4.93,1.45,136.6,107.1,3.77,-0.82
1047,찰리,63939,1985-10-25,2015,NC,30,12,0,0,12,4,5,0,0,53.1,39,34,245,67,14.0,1.0,8,19,0,7,29,0,1,5.74,5.94,1.61,83.5,82.2,-0.31,-1.42
1048,해커,63938,1983-03-26,2013,NC,30,27,3,0,26,4,11,0,0,178.1,83,72,744,163,,,12,50,0,17,127,0,5,3.63,3.93,1.19,118.2,109.4,3.83,
1049,해커,63938,1983-03-26,2014,NC,31,30,1,0,29,8,8,0,0,172.2,86,78,749,169,22.0,2.0,14,62,0,14,112,0,5,4.07,4.93,1.34,128.0,107.0,4.31,0.54
1050,해커,63938,1983-03-26,2015,NC,32,31,1,0,31,19,5,0,0,204.0,81,71,833,174,34.0,0.0,14,36,1,25,164,0,6,3.13,3.78,1.03,152.9,129.0,5.64,3.14
1051,해커,63938,1983-03-26,2016,NC,33,23,0,0,23,13,3,0,0,140.2,57,54,587,132,18.0,1.0,14,31,0,10,119,0,5,3.45,4.27,1.16,147.3,120.5,4.88,0.54
1052,해커,63938,1983-03-26,2017,NC,34,26,1,0,26,12,7,0,0,160.1,64,61,672,159,19.0,2.0,14,29,1,14,97,2,6,3.42,4.45,1.17,144.8,112.4,4.5,1.4
1053,해커,63938,1983-03-26,2018,넥센,35,14,0,0,13,5,3,0,0,79.2,49,46,349,86,16.0,0.0,16,30,0,5,56,1,2,5.2,6.36,1.46,99.2,80.0,0.94,-0.9
1054,아담,63940,1987-12-09,2013,NC,26,17,0,0,16,4,8,0,0,91.2,48,42,383,93,,,12,27,0,1,70,2,4,4.12,4.44,1.31,104.2,96.8,1.41,
1055,윤강민,63936,1990-10-08,2013,NC,23,1,0,0,0,0,0,0,0,1.0,3,3,7,3,,,0,1,0,0,0,0,0,27.0,6.35,4.0,15.9,67.7,-0.07,
1056,윤강민,63936,1990-10-08,2015,NC,25,2,0,0,0,0,0,0,0,1.0,5,5,8,2,0.0,0.0,0,3,0,1,1,0,0,45.0,13.62,5.0,10.6,36.1,-0.19,-0.04
1057,윤강민,63936,1990-10-08,2018,NC,28,6,0,0,0,0,0,0,0,5.2,11,11,36,14,3.0,0.0,1,5,0,2,4,0,1,17.47,8.42,3.35,29.7,62.6,-0.28,-0.09
1058,윤강민,63936,1990-10-08,2019,NC,29,5,0,0,1,0,1,0,0,7.2,8,7,42,12,1.0,0.0,1,6,0,2,5,0,0,8.22,6.93,2.35,51.3,61.0,-0.2,-0.21
1059,윤강민,63936,1990-10-08,2020,SK,30,1,0,0,0,0,0,0,0,0.2,5,5,8,4,1.0,0.0,0,1,0,1,1,0,0,67.5,9.56,7.5,7.1,51.3,-0.16,-0.01
1060,장현식,63950,1995-02-24,2013,NC,18,2,0,0,0,0,0,0,0,2.0,3,3,11,6,,,0,0,0,0,0,0,0,13.5,3.35,3.0,31.8,128.3,-0.03,
1061,장현식,63950,1995-02-24,2015,NC,20,2,0,0,0,0,0,0,0,2.0,2,2,11,3,0.0,0.0,0,2,0,0,3,0,0,9.0,3.62,2.5,53.2,135.2,-0.05,0.14
1062,장현식,63950,1995-02-24,2016,NC,21,37,0,0,5,1,3,0,1,76.1,40,38,331,68,13.0,2.0,5,43,0,2,59,0,13,4.48,4.87,1.45,113.6,106.1,1.84,-0.3
1063,장현식,63950,1995-02-24,2017,NC,22,31,0,0,22,9,9,0,0,134.1,86,79,600,139,28.0,0.0,18,66,0,5,120,0,15,5.29,5.28,1.53,93.7,94.9,0.94,-1.06
1064,장현식,63950,1995-02-24,2018,NC,23,21,0,0,0,3,2,2,1,26.2,22,22,126,31,5.0,0.0,7,17,1,0,24,0,3,7.43,7.25,1.8,69.9,72.9,-0.22,-0.87
1065,장현식,63950,1995-02-24,2019,NC,24,53,0,0,0,5,4,0,9,54.2,31,28,246,58,7.0,1.0,9,23,0,4,49,0,6,4.61,5.23,1.48,91.4,81.0,0.02,-0.48
1066,장현식,63950,1995-02-24,2020,"NC,KIA",25,37,0,0,3,4,4,0,6,41.0,52,49,207,64,14.0,2.0,8,22,0,3,26,0,11,10.76,6.65,2.1,44.8,72.2,-1.67,-2.09
1067,장현식,63950,1995-02-24,2020,NC,25,9,0,0,0,1,0,0,0,9.2,11,10,48,12,1.0,1.0,1,6,0,1,4,0,3,9.31,6.25,1.86,52.5,77.3,-0.18,-0.15
1068,장현식,63950,1995-02-24,2020,KIA,25,28,0,0,3,3,4,0,6,31.1,41,39,159,52,13.0,1.0,7,16,0,2,22,0,8,11.2,6.78,2.17,42.8,70.6,-1.47,-1.93
1069,장현식,63950,1995-02-24,2021,KIA,26,69,0,0,0,1,5,1,34,76.2,28,28,336,67,7.0,1.0,7,42,1,3,80,0,8,3.29,4.15,1.42,135.3,107.3,2.93,1.98
1070,장현식,63950,1995-02-24,2022,KIA,27,54,0,0,0,2,3,1,19,52.0,21,19,233,54,11.0,2.0,4,26,3,1,40,0,5,3.29,4.18,1.54,124.0,97.6,1.27,-0.37
1071,장현식,63950,1995-02-24,2023,KIA,28,56,0,0,0,2,2,3,5,51.0,26,23,226,58,8.0,0.0,6,26,1,1,44,0,1,4.06,4.78,1.65,101.8,85.7,0.52,-0.62
1072,이상민,63960,1990-11-04,2013,NC,23,8,0,0,0,0,0,0,1,2.0,2,2,13,5,,,0,1,0,1,5,0,0,9.0,1.35,3.0,47.7,318.6,0.02,
1073,이상민,63960,1990-11-04,2014,넥센,24,6,0,0,0,0,0,0,0,3.1,4,3,19,4,2.0,0.0,0,4,0,0,4,0,0,8.1,5.06,2.4,65.1,103.4,0.0,-0.08
1074,이상민,63960,1990-11-04,2015,넥센,25,23,0,0,0,0,1,0,1,19.1,23,23,99,29,2.0,1.0,4,10,0,3,12,0,1,10.71,7.08,2.02,46.5,70.4,-0.45,-0.63
1075,이상민,63960,1990-11-04,2018,넥센,28,4,0,0,0,0,0,0,0,4.2,0,0,16,3,1.0,0.0,0,1,0,0,2,0,0,0.0,3.62,0.86,,143.6,0.22,0.09
1076,이상민,63960,1990-11-04,2020,삼성,30,17,0,0,1,0,1,0,1,14.0,10,10,69,17,2.0,0.0,4,11,1,1,13,0,2,6.43,7.77,2.0,76.3,63.7,0.05,-0.62
1077,이상민,63960,1990-11-04,2021,삼성,31,30,0,0,0,1,1,0,3,24.2,15,13,110,28,6.0,1.0,2,14,0,0,14,0,1,4.74,4.95,1.7,95.2,90.8,0.13,0.31
1078,이상민,63960,1990-11-04,2022,삼성,32,46,0,0,0,0,0,0,9,29.1,13,12,138,30,6.0,1.0,5,15,1,3,23,0,2,3.68,5.73,1.53,113.4,72.6,0.72,0.2
1079,이상민,63960,1990-11-04,2023,삼성,33,23,0,0,0,2,1,0,1,18.0,17,17,83,32,3.0,1.0,2,3,0,0,17,0,0,8.5,3.5,1.94,49.8,120.6,-0.54,-0.63
1080,임정호,63959,1990-04-16,2015,NC,25,80,0,0,0,1,2,0,14,48.0,21,20,200,31,3.0,0.0,2,27,1,5,54,0,3,3.75,3.85,1.21,127.8,127.0,0.99,0.2
1081,임정호,63959,1990-04-16,2016,NC,26,42,0,0,0,1,1,1,7,23.1,17,14,111,25,3.0,1.0,0,11,0,6,29,0,4,5.4,3.49,1.54,94.3,146.8,-0.03,-0.4
1082,임정호,63959,1990-04-16,2017,NC,27,59,0,0,0,1,0,0,7,30.1,19,15,134,30,3.0,0.0,3,14,0,2,33,0,1,4.45,4.43,1.45,111.4,112.7,0.29,-0.23
1083,임정호,63959,1990-04-16,2019,NC,29,6,0,0,0,0,1,0,0,4.2,2,2,19,3,0.0,0.0,0,2,0,0,6,0,0,3.86,2.12,1.07,109.3,201.0,0.08,0.14
1084,임정호,63959,1990-04-16,2020,NC,30,69,0,0,0,2,2,0,22,41.0,23,21,175,32,3.0,0.0,3,20,0,7,38,0,0,4.61,4.63,1.27,106.0,104.2,0.64,1.35
1085,임정호,63959,1990-04-16,2021,NC,31,60,0,0,0,0,4,0,12,34.2,20,16,165,37,4.0,1.0,2,25,2,3,24,0,0,4.15,4.95,1.79,109.3,91.0,0.27,-0.66
1086,임정호,63959,1990-04-16,2022,NC,32,33,0,0,0,1,2,0,6,25.0,11,9,104,21,3.0,1.0,1,7,0,2,30,1,0,3.24,2.54,1.12,125.7,161.2,0.53,0.08
1087,임정호,63959,1990-04-16,2023,NC,33,65,0,0,0,4,4,0,15,50.0,30,26,216,51,9.0,1.0,3,17,0,4,49,1,4,4.68,3.52,1.36,89.0,119.4,0.08,-0.29
1088,윤호솔,63961,1994-07-15,2014,NC,20,2,0,0,0,0,0,0,0,3.1,5,5,18,8,2.0,0.0,3,0,0,1,3,0,1,13.5,14.66,2.4,38.5,36.4,-0.08,-0.02
1089,윤호솔,63961,1994-07-15,2020,한화,26,6,0,0,0,0,1,0,0,6.0,8,7,32,8,3.0,0.0,2,6,1,0,4,0,1,10.5,9.06,2.33,45.0,53.0,-0.21,-0.39
1090,윤호솔,63961,1994-07-15,2021,한화,27,55,0,0,0,3,0,0,8,48.2,29,25,214,41,13.0,2.0,7,30,1,3,42,0,3,4.62,5.45,1.46,94.7,81.8,0.27,0.63
1091,윤호솔,63961,1994-07-15,2022,한화,28,52,0,0,0,3,5,0,7,42.1,26,19,199,43,6.0,1.0,2,28,2,0,33,0,3,4.04,4.24,1.68,100.2,96.2,0.13,-0.91
1092,윤호솔,63961,1994-07-15,2023,LG,29,4,0,0,0,0,0,0,0,3.2,1,1,17,3,1.0,0.0,0,3,0,0,4,0,0,2.45,3.72,1.64,166.3,111.7,0.08,0.04
1093,박진우,63991,1990-02-12,2015,NC,25,11,0,0,0,1,1,0,0,14.1,5,5,62,19,4.0,0.0,1,2,0,1,8,0,0,3.14,4.03,1.47,152.6,121.0,0.33,-0.38
1094,박진우,63991,1990-02-12,2018,NC,28,11,0,0,1,1,0,0,1,19.2,8,8,80,18,2.0,0.0,2,5,1,2,15,0,0,3.66,4.55,1.17,141.8,115.5,0.69,0.05
1095,박진우,63991,1990-02-12,2019,NC,29,41,0,0,18,9,7,0,5,140.2,53,49,590,137,18.0,0.0,9,29,0,19,92,0,2,3.14,3.95,1.18,134.4,106.8,3.82,2.46
1096,박진우,63991,1990-02-12,2020,NC,30,43,0,0,1,2,2,0,7,43.0,29,25,194,47,7.0,0.0,2,13,1,6,22,0,0,5.23,4.39,1.4,93.4,109.5,0.13,-0.38
1097,박진우,63991,1990-02-12,2021,NC,31,9,0,0,0,0,0,0,1,11.0,2,2,44,6,2.0,0.0,0,5,0,1,12,0,1,1.64,2.79,1.0,277.5,160.3,0.36,-0.01
1098,고영표,64001,1991-09-16,2015,KT,24,46,0,0,0,3,4,0,0,57.0,41,36,266,68,13.0,0.0,2,19,1,16,57,0,3,5.68,3.86,1.53,88.4,129.0,0.38,-1.75
1099,고영표,64001,1991-09-16,2016,KT,25,53,0,0,0,2,4,0,5,56.1,38,35,260,65,9.0,4.0,6,19,0,10,62,1,0,5.59,4.52,1.49,93.5,115.8,0.47,-1.51
1100,고영표,64001,1991-09-16,2017,KT,26,25,2,1,24,8,12,0,1,141.2,84,80,612,170,32.0,1.0,13,16,0,18,125,1,6,5.08,3.88,1.31,99.7,128.4,2.46,-0.81
1101,고영표,64001,1991-09-16,2018,KT,27,25,3,1,23,6,9,0,0,142.0,91,81,620,175,27.0,4.0,17,25,1,14,134,1,2,5.13,4.31,1.41,103.2,120.6,1.8,-2.0
1102,고영표,64001,1991-09-16,2021,KT,30,26,1,1,25,11,6,0,1,166.2,59,54,664,147,20.0,2.0,9,27,1,14,130,0,1,2.92,3.19,1.04,154.0,139.2,5.23,2.27
1103,고영표,64001,1991-09-16,2022,KT,31,28,1,1,28,13,8,0,0,182.1,69,66,758,191,31.0,3.0,7,23,1,16,156,0,1,3.26,2.75,1.17,126.4,148.2,4.5,2.38
1104,고영표,64001,1991-09-16,2023,KT,32,28,0,0,27,12,7,0,0,174.2,57,54,706,181,27.0,5.0,7,19,1,9,114,0,6,2.78,3.12,1.15,151.8,133.7,6.14,3.34
1105,박세웅,64021,1995-11-30,2015,"KT,롯데",20,31,0,0,21,2,11,0,0,114.0,81,73,526,129,17.0,1.0,16,54,1,12,82,0,10,5.76,5.71,1.61,87.4,86.3,0.49,-2.46
1106,박세웅,64021,1995-11-30,2015,롯데,20,25,0,0,15,2,7,0,0,86.0,62,55,399,99,13.0,0.0,10,37,0,10,65,0,8,5.76,5.26,1.58,87.6,93.6,0.24,-1.84
1107,박세웅,64021,1995-11-30,2015,KT,20,6,0,0,6,0,4,0,0,28.0,19,18,127,30,4.0,1.0,6,17,1,2,17,0,2,5.79,7.12,1.68,86.9,68.4,0.27,-0.62
1108,박세웅,64021,1995-11-30,2016,롯데,21,27,0,0,27,7,12,0,0,139.0,97,89,627,160,31.0,3.0,17,62,0,6,133,0,9,5.76,4.94,1.6,90.7,105.7,0.95,-1.83
1109,박세웅,64021,1995-11-30,2017,롯데,22,28,0,0,28,12,6,0,0,171.1,74,70,725,170,25.0,1.0,21,56,2,9,117,0,7,3.68,5.07,1.32,137.0,99.3,4.63,1.23
1110,박세웅,64021,1995-11-30,2018,롯데,23,14,0,0,12,1,5,0,0,49.0,54,54,258,83,20.0,2.0,10,29,0,4,40,0,3,9.92,6.87,2.29,52.6,76.1,-1.2,-2.21
1111,박세웅,64021,1995-11-30,2019,롯데,24,12,0,0,12,3,6,0,0,60.0,33,28,263,66,12.0,3.0,3,23,0,0,44,0,4,4.2,3.74,1.48,99.8,112.2,0.98,-0.45
1112,박세웅,64021,1995-11-30,2020,롯데,25,28,0,0,28,8,10,0,0,147.1,85,77,658,177,27.0,2.0,20,47,0,8,108,0,13,4.7,4.97,1.52,103.6,96.5,2.02,-1.77
1113,박세웅,64021,1995-11-30,2021,롯데,26,28,1,1,28,10,9,0,0,163.0,75,72,685,141,24.0,0.0,20,53,0,10,125,0,17,3.98,4.55,1.19,114.3,98.1,4.01,-0.23
1114,박세웅,64021,1995-11-30,2022,롯데,27,28,0,0,28,10,11,0,0,157.1,80,66,679,180,32.0,4.0,8,32,1,8,146,0,7,3.78,2.89,1.35,110.3,141.6,1.87,-0.14
1115,박세웅,64021,1995-11-30,2023,롯데,28,27,0,0,27,9,7,0,0,154.0,70,59,657,145,24.0,0.0,8,59,1,4,129,0,10,3.45,3.65,1.33,120.7,112.8,3.11,0.84
1116,심재민,64017,1994-02-18,2015,KT,21,50,0,0,1,2,3,0,1,56.1,45,43,270,68,11.0,0.0,3,41,3,7,29,0,9,6.87,5.68,1.94,73.2,87.3,0.03,-0.92
1117,심재민,64017,1994-02-18,2016,KT,22,59,0,0,0,2,3,0,7,54.1,36,33,255,75,12.0,2.0,4,24,0,5,30,0,1,5.47,5.25,1.82,95.6,99.3,0.53,-0.9
1118,심재민,64017,1994-02-18,2017,KT,23,64,0,0,2,1,7,0,13,74.2,48,43,344,86,12.0,1.0,11,31,2,4,69,1,4,5.18,5.13,1.57,97.8,97.5,1.1,-3.39
1119,심재민,64017,1994-02-18,2018,KT,24,44,0,0,0,4,5,2,3,41.0,25,21,179,47,5.0,2.0,5,17,3,2,36,0,4,4.61,4.83,1.56,115.0,107.8,0.63,-1.13
1120,심재민,64017,1994-02-18,2021,KT,27,28,0,0,2,0,1,0,1,46.2,15,15,189,41,4.0,0.0,4,11,1,0,35,0,0,2.89,3.59,1.11,155.3,123.8,1.17,-0.07
1121,심재민,64017,1994-02-18,2022,KT,28,44,0,0,1,4,1,0,6,43.1,19,18,184,41,6.0,2.0,4,16,3,2,21,0,0,3.74,4.61,1.32,110.1,88.4,0.86,0.33
1122,심재민,64017,1994-02-18,2023,"KT,롯데",29,33,0,0,6,3,1,0,6,47.2,23,20,218,57,6.0,0.0,2,18,1,1,29,0,1,3.78,3.9,1.57,110.3,105.6,0.8,0.11
1123,심재민,64017,1994-02-18,2023,롯데,29,29,0,0,6,3,1,0,6,45.2,18,15,202,49,5.0,0.0,2,16,1,1,28,0,1,2.96,3.84,1.42,140.7,107.3,1.13,0.23
1124,심재민,64017,1994-02-18,2023,KT,29,4,0,0,0,0,0,0,0,2.0,5,5,16,8,1.0,0.0,0,2,0,0,1,0,0,22.5,5.44,5.0,18.8,76.6,-0.23,-0.12
