name,id,birthday,연도,팀,나이,P,G,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,wOBA,wRC+,WAR*,WPA
고우석,67119,1998-08-06,2017,LG,19,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
고우석,67119,1998-08-06,2019,LG,21,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
고우석,67119,1998-08-06,2021,LG,23,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
고우석,67119,1998-08-06,2022,LG,24,,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-124.0,-0.02,-0.05
고우석,67119,1998-08-06,2023,LG,25,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
전준호,67123,1998-07-01,2019,LG,21,C,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,-127.3,-0.1,-0.05
전준호,67123,1998-07-01,2023,LG,25,C,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-123.9,-0.02,-0.0
로니,67134,1984-05-07,2017,LG,33,1B,23,93,79,7,22,5,0,3,36,12,0,0,11,1,1,14,1,0,2,0.278,0.366,0.456,0.821,0.359,112.9,0.34,0.06
이찬혁,67164,1998-08-19,2020,LG,22,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
이찬혁,67164,1998-08-19,2021,LG,23,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
박유연,67202,1998-12-20,2017,두산,19,C,3,3,3,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.333,0.333,0.333,0.667,0.309,73.4,0.01,-0.01
박유연,67202,1998-12-20,2019,두산,21,C,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.01,-0.01
박유연,67202,1998-12-20,2022,두산,24,C,13,19,17,0,4,0,0,0,4,2,0,0,1,1,0,5,1,0,0,0.235,0.316,0.235,0.551,0.276,64.6,0.01,0.04
박유연,67202,1998-12-20,2023,두산,25,C,10,16,15,3,4,2,0,0,6,1,0,0,0,0,0,4,0,1,0,0.267,0.267,0.4,0.667,0.286,70.8,0.04,-0.07
이유찬,67207,1998-08-05,2019,두산,21,DH,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-127.3,-0.02,0.0
이유찬,67207,1998-08-05,2020,두산,22,3B,101,108,89,30,23,2,1,0,27,6,13,4,14,2,0,25,2,2,1,0.258,0.368,0.303,0.671,0.322,86.2,0.48,-0.12
이유찬,67207,1998-08-05,2022,두산,24,SS,13,31,29,3,7,0,0,1,10,2,1,1,0,0,0,12,0,1,1,0.241,0.233,0.345,0.578,0.25,51.6,-0.04,-0.18
이유찬,67207,1998-08-05,2023,두산,25,2B,103,239,210,31,51,7,2,1,65,16,12,5,20,3,0,51,0,5,1,0.243,0.316,0.31,0.626,0.296,76.1,0.45,-0.58
김명신,67246,1993-11-29,2017,두산,24,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
김명신,67246,1993-11-29,2021,두산,28,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
김명신,67246,1993-11-29,2022,두산,29,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
박치국,67266,1998-03-10,2021,두산,23,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
박치국,67266,1998-03-10,2023,두산,25,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
김혜성,67304,1999-01-27,2017,넥센,18,SS,16,17,16,1,3,2,0,0,5,2,0,0,1,0,0,6,0,0,0,0.188,0.235,0.313,0.548,0.246,28.4,-0.06,0.01
김혜성,67304,1999-01-27,2018,넥센,19,2B,136,473,430,79,116,15,6,5,158,45,31,6,33,5,1,119,6,3,2,0.27,0.328,0.367,0.695,0.311,75.0,1.0,0.25
김혜성,67304,1999-01-27,2019,키움,20,2B,122,387,348,57,96,17,6,0,125,32,20,3,29,2,1,85,4,4,4,0.276,0.332,0.359,0.691,0.319,88.1,1.9,0.25
김혜성,67304,1999-01-27,2020,키움,21,2B,142,553,499,80,142,24,6,7,199,61,25,7,46,2,0,94,6,2,4,0.285,0.345,0.399,0.744,0.341,98.7,2.72,1.38
김혜성,67304,1999-01-27,2021,키움,22,SS,144,634,559,99,170,20,3,3,205,66,46,4,64,1,3,97,8,0,10,0.304,0.371,0.367,0.737,0.351,106.2,4.73,0.99
김혜성,67304,1999-01-27,2022,키움,23,2B,129,566,516,81,164,18,7,4,208,48,34,7,47,0,3,83,9,0,3,0.318,0.373,0.403,0.776,0.36,123.9,4.8,1.26
김혜성,67304,1999-01-27,2023,키움,24,2B,137,621,556,104,186,29,6,7,248,57,25,3,57,3,3,77,6,0,5,0.335,0.396,0.446,0.842,0.392,142.1,6.19,2.5
브리검,67313,1988-02-10,2018,넥센,30,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
이정후,67341,1998-08-20,2017,넥센,19,CF,144,622,552,111,179,29,8,2,230,47,12,4,60,6,2,67,9,2,2,0.324,0.395,0.417,0.812,0.37,112.0,3.66,1.35
이정후,67341,1998-08-20,2018,넥센,20,RF,109,520,459,81,163,34,2,6,219,57,11,4,42,8,3,58,5,3,8,0.355,0.412,0.477,0.889,0.391,127.4,3.75,2.9
이정후,67341,1998-08-20,2019,키움,21,LF,140,630,574,91,193,31,10,6,262,68,13,7,45,4,0,40,15,3,4,0.336,0.386,0.456,0.842,0.386,135.1,4.88,1.39
이정후,67341,1998-08-20,2020,키움,22,RF,140,617,544,85,181,49,5,15,285,101,12,2,59,4,6,47,16,2,8,0.333,0.397,0.524,0.921,0.406,142.8,5.56,3.81
이정후,67341,1998-08-20,2021,키움,23,CF,123,544,464,78,167,42,6,7,242,84,10,3,62,9,1,37,8,0,9,0.36,0.438,0.522,0.959,0.441,165.2,6.73,3.17
이정후,67341,1998-08-20,2022,키움,24,CF,142,627,553,85,193,36,10,23,318,113,5,0,66,5,12,32,10,0,3,0.349,0.421,0.575,0.996,0.441,182.5,9.23,6.72
이정후,67341,1998-08-20,2023,키움,25,CF,86,387,330,50,105,23,2,6,150,45,6,3,49,3,7,23,1,0,5,0.318,0.406,0.455,0.86,0.395,143.8,3.7,1.04
이병규,67363,1994-10-05,2022,키움,28,1B,24,40,38,7,7,1,1,0,10,5,1,0,2,0,0,11,0,0,0,0.184,0.225,0.263,0.488,0.228,32.1,-0.3,-0.21
이병규,67363,1994-10-05,2023,키움,29,1B,7,17,17,3,4,0,0,0,4,2,0,0,0,0,0,4,0,0,0,0.235,0.235,0.235,0.471,0.225,29.3,-0.09,-0.21
양지율,67365,1998-12-16,2020,키움,22,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
김재웅,67391,1998-10-22,2020,키움,22,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
김재웅,67391,1998-10-22,2021,키움,23,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
김재웅,67391,1998-10-22,2023,키움,25,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
초이스,67394,1989-11-10,2017,넥센,28,RF,46,201,176,37,54,8,1,17,115,42,0,0,17,7,0,49,5,0,1,0.307,0.388,0.653,1.042,0.436,163.8,2.1,1.61
초이스,67394,1989-11-10,2018,넥센,29,RF,96,397,349,55,90,19,0,17,160,61,2,1,33,10,2,79,4,0,5,0.258,0.335,0.458,0.794,0.341,97.2,1.19,0.78
문용익,67419,1995-02-04,2021,삼성,26,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
최지광,67421,1998-03-13,2019,삼성,21,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
장지훈,67443,1997-03-31,2020,삼성,23,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
러프,67450,1986-07-28,2017,삼성,31,1B,134,591,515,90,162,38,0,31,293,124,2,2,60,12,4,107,14,0,4,0.315,0.396,0.569,0.965,0.414,142.6,3.92,4.11
러프,67450,1986-07-28,2018,삼성,32,1B,137,597,506,97,167,32,4,33,306,125,5,3,65,18,0,107,17,0,8,0.33,0.419,0.605,1.024,0.432,152.9,5.28,5.89
러프,67450,1986-07-28,2019,삼성,33,1B,133,568,472,80,138,35,2,22,243,101,6,3,80,7,6,87,18,0,9,0.292,0.396,0.515,0.911,0.406,145.8,4.18,1.3
김성윤,67449,1999-02-02,2017,삼성,18,LF,22,14,12,3,1,0,0,1,4,2,0,0,2,0,0,7,0,0,0,0.083,0.214,0.333,0.548,0.24,24.8,-0.1,0.1
김성윤,67449,1999-02-02,2018,삼성,19,CF,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,-130.7,-0.05,-0.16
김성윤,67449,1999-02-02,2020,삼성,21,LF,9,9,7,1,2,1,0,0,3,0,0,0,1,1,0,1,0,0,0,0.286,0.444,0.429,0.873,0.414,145.5,0.08,-0.1
김성윤,67449,1999-02-02,2021,삼성,22,CF,30,19,18,7,3,0,0,0,3,2,0,1,0,0,0,5,0,0,1,0.167,0.158,0.167,0.325,0.151,-25.2,-0.21,-0.38
김성윤,67449,1999-02-02,2022,삼성,23,CF,48,49,42,14,8,3,0,1,14,2,10,2,5,1,0,10,0,1,0,0.19,0.292,0.333,0.625,0.289,72.9,0.15,-0.18
김성윤,67449,1999-02-02,2023,삼성,24,RF,101,272,245,40,77,4,6,2,99,28,20,4,14,4,0,35,2,4,5,0.314,0.355,0.404,0.759,0.349,109.7,1.61,0.82
나원탁,67454,1994-08-20,2017,삼성,23,C,12,23,23,2,5,1,0,0,6,0,0,0,0,0,0,12,0,0,0,0.217,0.217,0.261,0.478,0.216,14.5,-0.1,-0.09
나원탁,67454,1994-08-20,2018,롯데,24,C,20,24,24,0,3,0,0,0,3,1,0,0,0,0,0,10,0,0,0,0.125,0.125,0.125,0.25,0.115,-55.1,-0.33,-0.15
나원탁,67454,1994-08-20,2021,롯데,27,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0
김민수,67504,1998-03-18,2017,롯데,19,3B,10,19,17,0,3,0,0,0,3,0,0,0,1,0,0,9,0,1,0,0.176,0.222,0.176,0.399,0.185,-9.1,-0.16,-0.27
김민수,67504,1998-03-18,2019,롯데,21,3B,11,37,34,0,8,3,0,0,11,1,0,0,1,2,0,14,2,0,0,0.235,0.297,0.324,0.621,0.295,74.5,0.0,-0.28
김민수,67504,1998-03-18,2020,롯데,22,3B,3,10,8,1,2,0,0,0,2,0,1,0,2,0,0,4,0,0,0,0.25,0.4,0.25,0.65,0.335,93.9,0.04,0.08
김민수,67504,1998-03-18,2021,롯데,23,2B,83,224,199,19,48,11,1,3,70,25,0,0,18,3,0,62,4,3,1,0.241,0.312,0.352,0.664,0.311,77.8,0.15,-1.37
김민수,67504,1998-03-18,2022,롯데,24,3B,57,156,140,9,36,6,0,0,42,11,0,1,9,4,0,48,2,3,0,0.257,0.32,0.3,0.62,0.293,73.7,0.04,0.23
김민수,67504,1998-03-18,2023,롯데,25,3B,25,51,43,4,9,1,1,0,12,2,0,0,7,0,0,17,2,1,0,0.209,0.32,0.279,0.599,0.29,69.2,-0.01,-0.48
나균안,67539,1998-03-16,2021,롯데,23,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
윤성빈,67588,1999-02-26,2018,롯데,19,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
번즈,67598,1990-08-07,2017,롯데,27,2B,116,468,423,71,128,38,0,15,211,57,10,7,29,11,0,100,18,2,3,0.303,0.361,0.499,0.859,0.375,116.2,2.61,0.86
번즈,67598,1990-08-07,2018,롯데,28,2B,133,505,462,80,124,34,5,23,237,64,5,2,33,9,2,133,8,1,0,0.268,0.329,0.513,0.842,0.356,103.2,2.67,0.17
이승호,67603,1999-02-08,2021,키움,22,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
박정우,67609,1998-02-01,2021,KIA,23,CF,32,61,48,3,9,1,0,0,10,4,0,2,10,2,0,8,2,1,0,0.188,0.35,0.208,0.558,0.294,67.6,-0.09,-0.24
박정우,67609,1998-02-01,2022,KIA,24,CF,14,3,3,1,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,0.667,0.314,91.8,-0.04,0.11
박정우,67609,1998-02-01,2023,KIA,25,RF,21,12,9,2,3,0,0,0,3,0,0,0,0,0,0,1,0,3,0,0.333,0.333,0.333,0.667,0.239,38.1,-0.03,0.2
김석환,67610,1999-02-28,2018,KIA,19,1B,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,-130.7,-0.06,0.0
김석환,67610,1999-02-28,2021,KIA,22,1B,5,20,19,1,5,0,0,1,8,3,0,0,0,1,0,7,0,0,0,0.263,0.3,0.421,0.721,0.333,95.1,0.03,-0.09
김석환,67610,1999-02-28,2022,KIA,23,LF,51,107,94,15,14,2,0,3,25,7,0,0,10,3,0,32,1,0,0,0.149,0.252,0.266,0.518,0.25,47.0,-0.39,-1.07
김석환,67610,1999-02-28,2023,KIA,24,1B,12,26,23,1,3,1,0,0,4,3,0,0,2,0,0,9,1,1,0,0.13,0.2,0.174,0.374,0.181,-2.1,-0.27,-0.12
유승철,67640,1998-03-02,2018,KIA,20,P,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
이정훈,67644,1994-12-07,2017,KIA,23,C,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.333,0.0,0.333,0.252,36.2,-0.01,-0.0
이정훈,67644,1994-12-07,2019,KIA,25,C,7,15,14,0,4,1,0,0,5,3,0,0,0,0,0,1,2,0,1,0.286,0.267,0.357,0.624,0.277,61.0,0.02,-0.1
이정훈,67644,1994-12-07,2020,KIA,26,C,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,-126.0,-0.1,-0.06
이정훈,67644,1994-12-07,2021,KIA,27,DH,41,151,129,14,32,6,0,2,44,14,0,0,19,3,0,33,3,0,0,0.248,0.358,0.341,0.699,0.34,98.9,0.14,-0.52
이정훈,67644,1994-12-07,2022,KIA,28,DH,6,10,8,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0.0,0.2,0.0,0.2,0.144,-26.1,-0.13,-0.22
이정훈,67644,1994-12-07,2023,롯데,29,DH,59,171,152,17,45,7,0,1,55,17,1,1,13,3,0,28,1,0,3,0.296,0.357,0.362,0.719,0.342,105.6,0.43,0.14
팻딘,67645,1989-05-25,2018,KIA,29,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
박진태,67646,1994-10-19,2017,KIA,23,P,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
버나디나,67650,1984-06-12,2017,KIA,33,CF,139,621,557,118,178,26,8,27,301,111,32,7,41,11,2,112,9,3,9,0.32,0.372,0.54,0.913,0.39,128.4,5.12,3.83
버나디나,67650,1984-06-12,2018,KIA,34,CF,131,590,513,106,159,25,3,20,250,70,32,13,63,10,3,103,9,3,1,0.31,0.395,0.487,0.883,0.385,125.4,4.55,3.55
박상원,67703,1994-09-09,2017,한화,23,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
박상원,67703,1994-09-09,2023,한화,29,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
김기탁,67711,1998-09-30,2021,한화,23,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
원혁재,67760,1995-01-29,2022,한화,27,LF,11,23,21,2,2,1,0,0,3,0,0,0,2,0,0,12,0,0,0,0.095,0.174,0.143,0.317,0.161,-13.2,-0.25,-0.3
이정범,67807,1998-04-10,2021,SSG,23,LF,19,66,59,8,15,4,0,3,28,9,0,0,7,0,0,15,1,0,0,0.254,0.333,0.475,0.808,0.368,115.6,0.36,-0.13
이정범,67807,1998-04-10,2022,SSG,24,RF,7,11,11,2,3,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0.273,0.273,0.273,0.546,0.257,53.0,0.0,-0.03
이정범,67807,1998-04-10,2023,SSG,25,DH,15,33,29,2,5,0,0,0,5,4,0,0,2,0,0,6,1,0,2,0.172,0.212,0.172,0.385,0.189,4.2,-0.32,-0.22
워스,67827,1985-09-30,2017,SK,32,DH,3,11,9,0,1,0,0,0,1,0,0,0,2,0,0,2,1,0,0,0.111,0.273,0.111,0.384,0.217,12.4,-0.11,-0.08
김성민,67828,1994-04-26,2018,넥센,24,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
김성민,67828,1994-04-26,2020,키움,26,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
김성민,67828,1994-04-26,2021,키움,27,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
로맥,67872,1985-09-30,2017,SK,32,RF,102,416,359,58,87,19,0,31,199,64,1,1,50,6,2,116,6,0,1,0.242,0.344,0.554,0.898,0.378,117.3,2.03,1.67
로맥,67872,1985-09-30,2018,SK,33,1B,141,616,528,102,167,19,0,43,315,107,10,5,72,10,0,123,7,0,6,0.316,0.404,0.597,1.001,0.422,144.1,4.78,3.95
로맥,67872,1985-09-30,2019,SK,34,1B,137,589,504,86,139,28,1,29,256,95,6,3,73,6,3,117,11,0,6,0.276,0.37,0.508,0.878,0.393,136.7,4.02,1.09
로맥,67872,1985-09-30,2020,SK,35,1B,139,586,485,85,137,32,0,32,265,91,4,2,91,6,5,116,5,0,4,0.282,0.399,0.546,0.946,0.414,142.7,4.38,4.31
로맥,67872,1985-09-30,2021,SSG,36,1B,107,421,355,55,80,11,0,20,151,52,1,0,59,4,1,83,9,0,3,0.225,0.34,0.425,0.765,0.354,105.5,1.13,-0.59
박성한,67893,1998-03-30,2017,SK,19,2B,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,-132.7,-0.1,-0.11
박성한,67893,1998-03-30,2018,SK,20,SS,42,59,52,3,7,1,0,0,8,2,0,0,7,0,0,16,0,0,0,0.135,0.237,0.154,0.391,0.201,2.6,-0.42,-0.37
박성한,67893,1998-03-30,2020,SK,22,SS,41,112,99,7,24,2,0,2,32,8,1,1,11,1,0,21,1,1,0,0.242,0.324,0.323,0.648,0.305,73.4,0.24,-0.59
박성한,67893,1998-03-30,2021,SSG,23,SS,135,471,407,53,123,21,1,4,158,44,12,5,49,1,0,73,1,12,2,0.302,0.377,0.388,0.765,0.356,110.3,3.34,1.4
박성한,67893,1998-03-30,2022,SSG,24,SS,140,564,494,68,147,24,4,2,185,56,12,8,60,2,1,81,5,6,2,0.298,0.375,0.374,0.749,0.349,116.6,4.23,1.49
박성한,67893,1998-03-30,2023,SSG,25,SS,128,529,459,53,122,19,0,9,168,47,4,1,58,1,1,56,7,7,4,0.266,0.347,0.366,0.713,0.334,101.8,2.8,1.53
김수윤,67900,1998-07-16,2022,NC,24,1B,10,18,17,1,2,1,0,1,6,2,0,0,1,0,0,7,0,0,0,0.118,0.167,0.353,0.52,0.229,31.3,-0.09,-0.01
김수윤,67900,1998-07-16,2023,NC,25,3B,16,15,14,0,3,0,0,0,3,2,0,0,1,0,0,4,0,0,0,0.214,0.267,0.214,0.481,0.24,39.4,-0.04,-0.01
천재환,67905,1994-04-01,2022,NC,28,CF,29,36,35,4,5,1,0,1,9,1,1,0,0,1,0,11,1,0,0,0.143,0.167,0.257,0.424,0.194,9.2,-0.23,-0.8
천재환,67905,1994-04-01,2023,NC,29,CF,78,179,163,12,39,7,1,2,54,17,2,3,9,3,0,44,5,2,2,0.239,0.288,0.331,0.619,0.289,71.4,0.05,-0.91
스크럭스,67935,1987-09-23,2017,NC,30,1B,115,518,437,91,131,24,0,35,260,111,4,0,65,12,2,134,9,0,4,0.3,0.402,0.595,0.997,0.423,150.2,4.26,4.78
스크럭스,67935,1987-09-23,2018,NC,31,1B,142,571,501,75,129,35,0,26,242,97,3,2,55,12,2,144,14,0,3,0.257,0.343,0.483,0.826,0.355,103.4,1.41,2.57
신진호,67944,1991-10-20,2017,NC,26,C,9,12,12,1,1,1,0,0,2,0,0,0,0,0,0,5,0,0,0,0.083,0.083,0.167,0.25,0.105,-61.9,-0.17,-0.08
신진호,67944,1991-10-20,2018,NC,27,C,20,25,22,1,4,0,0,0,4,1,0,0,3,0,0,10,1,0,0,0.182,0.28,0.182,0.462,0.234,26.3,-0.11,-0.23
김태현,67956,1998-03-21,2021,NC,23,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
김진호,67954,1998-06-07,2022,NC,24,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
이재용,67993,1999-02-28,2022,NC,23,C,8,6,5,1,1,0,0,1,4,2,0,0,1,0,0,2,1,0,0,0.2,0.333,0.8,1.133,0.467,191.4,0.12,-0.01
이재용,67993,1999-02-28,2023,한화,24,C,2,2,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,1.0,0.477,202.8,0.02,0.0
양승혁,68002,1999-09-29,2022,KT,23,2B,11,5,5,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,-124.0,-0.13,-0.03
박준혁,68003,1999-08-30,2020,KT,21,RF,12,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,-126.0,-0.05,-0.0
김민,68043,1999-04-14,2020,KT,21,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
김민,68043,1999-04-14,2023,KT,24,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
강백호,68050,1999-07-29,2018,KT,19,LF,138,585,527,108,153,32,2,29,276,84,3,5,52,3,0,124,4,0,3,0.29,0.356,0.524,0.879,0.375,115.3,2.1,2.81
강백호,68050,1999-07-29,2019,KT,20,RF,117,504,437,72,147,29,1,13,217,65,9,5,61,2,4,87,11,0,4,0.336,0.417,0.497,0.913,0.415,157.4,4.74,3.83
강백호,68050,1999-07-29,2020,KT,21,1B,129,574,500,95,165,36,1,23,272,89,7,2,66,5,9,93,7,0,3,0.33,0.411,0.544,0.955,0.421,149.2,4.74,3.13
강백호,68050,1999-07-29,2021,KT,22,1B,142,627,516,76,179,40,1,16,269,102,10,5,103,0,10,85,7,0,8,0.347,0.45,0.521,0.971,0.443,165.5,6.35,5.78
강백호,68050,1999-07-29,2022,KT,23,DH,62,264,237,24,58,12,0,6,88,29,0,0,23,1,2,44,6,1,2,0.245,0.312,0.371,0.683,0.312,88.8,0.02,0.16
강백호,68050,1999-07-29,2023,KT,24,DH,71,271,238,32,63,10,1,8,99,39,3,0,31,0,4,55,1,0,2,0.265,0.347,0.416,0.763,0.35,110.7,0.76,-0.53
신병률,68067,1996-01-30,2018,KT,22,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
고명성,68069,1999-04-16,2018,KT,19,SS,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-130.7,-0.05,-0.01
고명성,68069,1999-04-16,2019,KT,20,SS,30,18,16,4,2,0,0,0,2,0,0,0,2,0,0,7,1,0,0,0.125,0.222,0.125,0.347,0.185,-1.3,-0.17,-0.19
고명성,68069,1999-04-16,2021,KT,22,SS,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-126.4,-0.01,-0.0
고명성,68069,1999-04-16,2022,KT,23,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
조대현,68089,1999-08-06,2022,KT,23,,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,-124.0,-0.09,-0.12
가르시아,68103,1985-04-12,2018,LG,33,3B,50,206,183,27,62,9,0,8,95,34,5,0,9,8,0,25,3,0,6,0.339,0.384,0.519,0.903,0.388,131.4,1.53,0.32
이재원,68106,1999-07-17,2020,LG,21,RF,16,22,20,1,1,0,0,0,1,0,0,0,2,0,0,11,0,0,0,0.05,0.136,0.05,0.186,0.109,-53.6,-0.37,-0.24
이재원,68106,1999-07-17,2021,LG,22,RF,62,171,154,22,38,6,0,5,59,17,5,1,14,2,0,48,2,0,1,0.247,0.316,0.383,0.699,0.327,96.4,0.25,-0.6
이재원,68106,1999-07-17,2022,LG,23,DH,85,253,223,31,50,8,2,13,101,43,3,1,18,12,2,77,3,0,0,0.224,0.316,0.453,0.769,0.346,122.0,1.19,0.61
이재원,68106,1999-07-17,2023,LG,24,LF,57,129,112,15,24,5,0,4,41,18,4,2,12,2,2,40,1,0,3,0.214,0.295,0.366,0.661,0.301,82.8,0.16,0.09
송찬의,68110,1999-02-20,2022,LG,23,2B,33,78,72,8,17,4,0,3,30,10,2,1,2,3,0,24,0,0,1,0.236,0.282,0.417,0.699,0.316,100.2,0.25,-0.65
송찬의,68110,1999-02-20,2023,LG,24,1B,19,22,18,2,1,1,0,0,2,1,1,0,4,0,0,6,0,0,0,0.056,0.227,0.111,0.338,0.193,7.8,-0.24,-0.25
문성주,68119,1997-02-20,2018,LG,21,,5,3,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,0.667,0.307,70.9,-0.05,-0.05
문성주,68119,1997-02-20,2021,LG,24,LF,31,89,79,11,18,1,0,1,22,10,1,1,7,2,0,15,1,0,1,0.228,0.303,0.278,0.582,0.286,65.3,-0.13,-0.68
문성주,68119,1997-02-20,2022,LG,25,DH,106,390,327,55,99,15,3,6,138,41,9,6,51,3,2,36,13,8,1,0.303,0.401,0.422,0.823,0.375,136.0,2.48,0.48
문성주,68119,1997-02-20,2023,LG,26,LF,136,534,449,77,132,21,4,2,167,57,24,14,67,8,0,34,10,6,4,0.294,0.392,0.372,0.764,0.363,122.3,2.98,0.59
